run,step,episodes_since_last,wins_since_last,reward_mean,win_rate,total_steps
uniform_w1_200_opt,137,192,77,0.6218750000000001,0.4010416666666667,200
uniform_w1_200_opt,138,223,88,0.6062780269058295,0.39461883408071746,200
uniform_w1_200_opt,139,193,46,0.4994818652849741,0.23834196891191708,200
uniform_w1_200_opt,140,190,60,0.5536842105263158,0.3157894736842105,200
uniform_w1_200_opt,141,210,63,0.5466666666666666,0.3,200
uniform_w1_200_opt,142,190,52,0.5389473684210526,0.2736842105263158,200
uniform_w1_200_opt,143,215,56,0.5330232558139535,0.26046511627906976,200
uniform_w1_200_opt,144,187,61,0.5668449197860963,0.32620320855614976,200
uniform_w1_200_opt,145,217,72,0.5741935483870968,0.3317972350230415,200
uniform_w1_200_opt,146,181,66,0.5933701657458564,0.36464088397790057,200
uniform_w1_200_opt,147,207,62,0.5584541062801933,0.2995169082125604,200
uniform_w1_200_opt,148,209,64,0.5617224880382775,0.3062200956937799,200
uniform_w1_200_opt,149,213,73,0.5624413145539906,0.3427230046948357,200
uniform_w1_200_opt,150,196,69,0.5775510204081633,0.3520408163265306,200
uniform_w1_200_opt,151,212,71,0.5641509433962264,0.33490566037735847,200
uniform_w1_200_opt,152,177,57,0.5649717514124294,0.3220338983050847,200
uniform_w1_200_opt,153,187,65,0.5721925133689839,0.34759358288770054,200
uniform_w1_200_opt,154,192,54,0.525,0.28125,200
uniform_w1_200_opt,155,214,56,0.5149532710280375,0.2616822429906542,200
uniform_w1_200_opt,156,233,64,0.5244635193133047,0.27467811158798283,200
uniform_w1_200_opt,157,209,57,0.5272727272727273,0.2727272727272727,200
uniform_w1_200_opt,158,192,52,0.5114583333333333,0.2708333333333333,200
uniform_w1_200_opt,159,208,69,0.5644230769230769,0.3317307692307692,200
uniform_w1_200_opt,160,190,52,0.5294736842105263,0.2736842105263158,200
uniform_w1_200_opt,161,214,79,0.5757009345794393,0.3691588785046729,200
uniform_w1_200_opt,162,193,70,0.5834196891191711,0.3626943005181347,200
uniform_w1_200_opt,163,215,67,0.5413953488372093,0.3116279069767442,200
uniform_w1_200_opt,164,222,66,0.5513513513513514,0.2972972972972973,200
uniform_w1_200_opt,165,215,56,0.52,0.26046511627906976,200
uniform_w1_200_opt,166,178,51,0.5325842696629214,0.28651685393258425,200
uniform_w1_200_opt,167,194,59,0.5597938144329897,0.30412371134020616,200
uniform_w1_200_opt,168,208,70,0.5701923076923078,0.33653846153846156,200
uniform_w1_200_opt,169,205,70,0.5834146341463415,0.34146341463414637,200
uniform_w1_200_opt,170,202,51,0.5267326732673268,0.2524752475247525,200
uniform_w1_200_opt,171,219,72,0.5662100456621004,0.3287671232876712,200
uniform_w1_200_opt,172,218,68,0.5541284403669725,0.3119266055045872,200
uniform_w1_200_opt,173,198,50,0.5222222222222223,0.25252525252525254,200
uniform_w1_200_opt,174,216,61,0.4916666666666667,0.2824074074074074,200
uniform_w1_200_opt,175,187,58,0.5508021390374331,0.31016042780748665,200
uniform_w1_200_opt,176,193,64,0.5792746113989637,0.3316062176165803,200
uniform_w1_200_opt,177,200,60,0.553,0.3,200
uniform_w1_200_opt,178,173,58,0.5630057803468208,0.3352601156069364,200
uniform_w1_200_opt,179,192,58,0.5458333333333333,0.3020833333333333,200
uniform_w1_200_opt,180,194,50,0.511340206185567,0.25773195876288657,200
uniform_w1_200_opt,181,220,73,0.5709090909090909,0.33181818181818185,200
uniform_w1_200_opt,182,216,57,0.5231481481481481,0.2638888888888889,200
uniform_w1_200_opt,183,223,59,0.525560538116592,0.2645739910313901,200
uniform_w1_200_opt,184,225,86,0.6044444444444445,0.38222222222222224,200
uniform_w1_200_opt,185,195,51,0.522051282051282,0.26153846153846155,200
uniform_w1_200_opt,186,201,50,0.500497512437811,0.24875621890547264,200
uniform_w1_200_opt,187,194,64,0.5484536082474227,0.32989690721649484,200
uniform_w1_200_opt,188,201,79,0.6029850746268657,0.39303482587064675,200
uniform_w1_200_opt,189,191,57,0.5424083769633509,0.29842931937172773,200
uniform_w1_200_opt,190,191,61,0.5570680628272252,0.3193717277486911,200
uniform_w1_200_opt,191,178,55,0.5595505617977529,0.3089887640449438,200
uniform_w1_200_opt,192,222,83,0.5873873873873874,0.3738738738738739,200
uniform_w1_200_opt,193,222,48,0.4747747747747748,0.21621621621621623,200
uniform_w1_200_opt,194,201,53,0.5213930348258706,0.263681592039801,200
uniform_w1_200_opt,195,215,72,0.5618604651162791,0.33488372093023255,200
uniform_w1_200_opt,196,197,51,0.5116751269035533,0.25888324873096447,200
uniform_w1_200_opt,197,196,62,0.5571428571428572,0.3163265306122449,200
uniform_w1_200_opt,198,214,50,0.47476635514018695,0.2336448598130841,200
uniform_w1_200_opt,199,240,75,0.5116666666666666,0.3125,200
uniform_w1_200_sweep,0,197,23,0.2629441624365482,0.116751269035533,200
uniform_w1_200_sweep,1,207,50,0.3555555555555555,0.24154589371980675,200
uniform_w1_200_sweep,2,183,51,0.38579234972677595,0.2786885245901639,200
uniform_w1_200_sweep,3,204,30,0.27941176470588236,0.14705882352941177,200
uniform_w1_200_sweep,4,217,40,0.2838709677419355,0.18433179723502305,200
uniform_w1_200_sweep,5,220,54,0.3472727272727273,0.24545454545454545,200
uniform_w1_200_sweep,6,190,56,0.4147368421052631,0.29473684210526313,200
uniform_w1_200_sweep,7,208,27,0.28076923076923077,0.12980769230769232,200
uniform_w1_200_sweep,8,212,43,0.3084905660377359,0.2028301886792453,200
uniform_w1_200_sweep,9,223,47,0.33542600896860986,0.21076233183856502,200
uniform_w1_200_sweep,10,189,25,0.2476190476190476,0.13227513227513227,200
uniform_w1_200_sweep,11,215,43,0.28837209302325584,0.2,200
uniform_w1_200_sweep,12,192,38,0.31354166666666666,0.19791666666666666,200
uniform_w1_200_sweep,13,213,42,0.3258215962441315,0.19718309859154928,200
uniform_w1_200_sweep,14,180,46,0.3577777777777778,0.25555555555555554,200
uniform_w1_200_sweep,15,227,46,0.30837004405286345,0.2026431718061674,200
uniform_w1_200_sweep,16,196,49,0.34591836734693876,0.25,200
uniform_w1_200_sweep,17,221,37,0.2416289592760181,0.167420814479638,200
uniform_w1_200_sweep,18,184,39,0.3228260869565217,0.21195652173913043,200
uniform_w1_200_sweep,19,207,38,0.2821256038647343,0.18357487922705315,200
uniform_w1_200_sweep,20,225,56,0.3413333333333333,0.24888888888888888,200
uniform_w1_200_sweep,21,210,52,0.35714285714285715,0.24761904761904763,200
uniform_w1_200_sweep,22,216,34,0.2796296296296296,0.1574074074074074,200
uniform_w1_200_sweep,23,207,35,0.27439613526570045,0.16908212560386474,200
uniform_w1_200_sweep,24,220,36,0.26636363636363636,0.16363636363636364,200
uniform_w1_200_sweep,25,219,49,0.32237442922374426,0.2237442922374429,200
uniform_w1_200_sweep,26,222,53,0.36756756756756753,0.23873873873873874,200
uniform_w1_200_sweep,27,227,50,0.3656387665198238,0.22026431718061673,200
uniform_w1_200_sweep,28,214,44,0.29906542056074764,0.205607476635514,200
uniform_w1_200_sweep,29,203,36,0.3024630541871921,0.17733990147783252,200
uniform_w1_200_sweep,30,205,49,0.36878048780487804,0.23902439024390243,200
uniform_w1_200_sweep,31,213,44,0.29953051643192485,0.20657276995305165,200
uniform_w1_200_sweep,32,197,43,0.31573604060913707,0.2182741116751269,200
uniform_w1_200_sweep,33,214,47,0.34018691588785044,0.21962616822429906,200
uniform_w1_200_sweep,34,196,40,0.3438775510204082,0.20408163265306123,200
uniform_w1_200_sweep,35,201,42,0.3024875621890547,0.208955223880597,200
uniform_w1_200_sweep,36,200,48,0.33899999999999997,0.24,200
uniform_w1_200_sweep,37,198,36,0.3242424242424243,0.18181818181818182,200
uniform_w1_200_sweep,38,233,47,0.30214592274678115,0.2017167381974249,200
uniform_w1_200_sweep,39,193,45,0.3854922279792746,0.23316062176165803,200
uniform_w1_200_sweep,40,204,53,0.37549019607843137,0.25980392156862747,200
uniform_w1_200_sweep,41,211,49,0.3478672985781991,0.23222748815165878,200
uniform_w1_200_sweep,42,213,38,0.2967136150234742,0.1784037558685446,200
uniform_w1_200_sweep,43,241,29,0.2804979253112033,0.12033195020746888,200
uniform_w1_200_sweep,44,204,43,0.35294117647058826,0.2107843137254902,200
uniform_w1_200_sweep,45,212,54,0.37830188679245286,0.25471698113207547,200
uniform_w1_200_sweep,46,215,61,0.38790697674418606,0.2837209302325581,200
uniform_w1_200_sweep,47,206,38,0.3563106796116505,0.18446601941747573,200
uniform_w1_200_sweep,48,190,42,0.34842105263157896,0.22105263157894736,200
uniform_w1_200_sweep,49,223,41,0.27623318385650225,0.18385650224215247,200
uniform_w1_200_sweep,50,216,47,0.362962962962963,0.2175925925925926,200
uniform_w1_200_sweep,51,201,45,0.3572139303482587,0.22388059701492538,200
uniform_w1_200_sweep,52,180,46,0.4033333333333333,0.25555555555555554,200
uniform_w1_200_sweep,53,215,50,0.36837209302325585,0.23255813953488372,200
uniform_w1_200_sweep,54,200,42,0.353,0.21,200
uniform_w1_200_sweep,55,182,44,0.3758241758241759,0.24175824175824176,200
uniform_w1_200_sweep,56,218,55,0.38899082568807336,0.25229357798165136,200
uniform_w1_200_sweep,57,227,44,0.35066079295154184,0.19383259911894274,200
uniform_w1_200_sweep,58,190,37,0.3621052631578947,0.19473684210526315,200
uniform_w1_200_sweep,59,226,53,0.38141592920353984,0.2345132743362832,200
uniform_w1_200_sweep,60,211,48,0.3772511848341232,0.22748815165876776,200
uniform_w1_200_sweep,61,201,56,0.37213930348258706,0.27860696517412936,200
uniform_w1_200_sweep,62,206,36,0.3339805825242718,0.17475728155339806,200
uniform_w1_200_sweep,63,183,41,0.37923497267759565,0.22404371584699453,200
uniform_w1_200_sweep,64,216,49,0.3907407407407408,0.22685185185185186,200
uniform_w1_200_sweep,65,207,49,0.41642512077294686,0.23671497584541062,200
uniform_w1_200_sweep,66,203,58,0.42857142857142855,0.2857142857142857,200
uniform_w1_200_sweep,67,219,47,0.3853881278538813,0.2146118721461187,200
uniform_w1_200_sweep,68,235,47,0.36340425531914894,0.2,200
uniform_w1_200_sweep,69,222,42,0.37747747747747745,0.1891891891891892,200
uniform_w1_200_sweep,70,210,68,0.49714285714285716,0.3238095238095238,200
uniform_w1_200_sweep,71,193,38,0.36373056994818653,0.19689119170984457,200
uniform_w1_200_sweep,72,193,45,0.41347150259067356,0.23316062176165803,200
uniform_w1_200_sweep,73,231,51,0.36796536796536794,0.22077922077922077,200
uniform_w1_200_sweep,74,239,53,0.3707112970711297,0.2217573221757322,200
uniform_w1_200_sweep,75,208,47,0.41442307692307695,0.22596153846153846,200
uniform_w1_200_sweep,76,199,51,0.4060301507537688,0.2562814070351759,200
uniform_w1_200_sweep,77,200,47,0.414,0.235,200
uniform_w1_200_sweep,78,191,46,0.42303664921465967,0.24083769633507854,200
uniform_w1_200_sweep,79,204,60,0.4441176470588235,0.29411764705882354,200
uniform_w1_200_sweep,80,214,50,0.40654205607476634,0.2336448598130841,200
uniform_w1_200_sweep,81,214,48,0.38691588785046727,0.22429906542056074,200
uniform_w1_200_sweep,82,196,42,0.3979591836734694,0.21428571428571427,200
uniform_w1_200_sweep,83,220,51,0.4254545454545454,0.2318181818181818,200
uniform_w1_200_sweep,84,191,61,0.4942408376963351,0.3193717277486911,200
uniform_w1_200_sweep,85,229,50,0.422707423580786,0.2183406113537118,200
uniform_w1_200_sweep,86,203,55,0.4600985221674877,0.270935960591133,200
uniform_w1_200_sweep,87,215,48,0.4409302325581395,0.22325581395348837,200
uniform_w1_200_sweep,88,207,50,0.41642512077294686,0.24154589371980675,200
uniform_w1_200_sweep,89,211,53,0.461611374407583,0.25118483412322273,200
uniform_w1_200_sweep,90,202,46,0.4524752475247525,0.22772277227722773,200
uniform_w1_200_sweep,91,194,67,0.5237113402061855,0.34536082474226804,200
uniform_w1_200_sweep,92,211,47,0.4369668246445498,0.22274881516587677,200
uniform_w1_200_sweep,93,211,57,0.5099526066350711,0.27014218009478674,200
uniform_w1_200_sweep,94,235,49,0.4570212765957447,0.20851063829787234,200
uniform_w1_200_sweep,95,202,46,0.43564356435643564,0.22772277227722773,200
uniform_w1_200_sweep,96,198,48,0.4666666666666667,0.24242424242424243,200
uniform_w1_200_sweep,97,214,42,0.4289719626168224,0.19626168224299065,200
uniform_w1_200_sweep,98,203,60,0.5182266009852217,0.2955665024630542,200
uniform_w1_200_sweep,99,270,73,0.47185185185185186,0.27037037037037037,200
uniform_w1_200_sweep,100,192,53,0.515625,0.2760416666666667,200
uniform_w1_200_sweep,101,198,66,0.5383838383838384,0.3333333333333333,200
uniform_w1_200_sweep,102,212,71,0.5783018867924529,0.33490566037735847,200
uniform_w1_200_sweep,103,181,59,0.5812154696132596,0.3259668508287293,200
uniform_w1_200_sweep,104,206,51,0.49514563106796117,0.24757281553398058,200
uniform_w1_200_sweep,105,205,72,0.5736585365853659,0.35121951219512193,200
uniform_w1_200_sweep,106,195,42,0.48410256410256414,0.2153846153846154,200
uniform_w1_200_sweep,107,204,70,0.5715686274509805,0.3431372549019608,200
uniform_w1_200_sweep,108,231,70,0.5428571428571429,0.30303030303030304,200
uniform_w1_200_sweep,109,214,59,0.5327102803738317,0.2757009345794392,200
uniform_w1_200_sweep,110,208,73,0.5769230769230769,0.35096153846153844,200
uniform_w1_200_sweep,111,221,55,0.5230769230769231,0.248868778280543,200
uniform_w1_200_sweep,112,196,55,0.5377551020408163,0.28061224489795916,200
uniform_w1_200_sweep,113,206,63,0.5368932038834952,0.3058252427184466,200
uniform_w1_200_sweep,114,228,71,0.5491228070175439,0.31140350877192985,200
uniform_w1_200_sweep,115,217,59,0.528110599078341,0.271889400921659,200
uniform_w1_200_sweep,116,205,58,0.5336585365853659,0.28292682926829266,200
uniform_w1_200_sweep,117,226,74,0.5672566371681417,0.3274336283185841,200
uniform_w1_200_sweep,118,206,63,0.5466019417475728,0.3058252427184466,200
uniform_w1_200_sweep,119,200,68,0.579,0.34,200
uniform_w1_200_sweep,120,223,57,0.5192825112107623,0.2556053811659193,200
uniform_w1_200_sweep,121,206,83,0.6213592233009708,0.4029126213592233,200
uniform_w1_200_sweep,122,204,64,0.5627450980392157,0.3137254901960784,200
uniform_w1_200_sweep,123,205,58,0.5326829268292683,0.28292682926829266,200
uniform_w1_200_sweep,124,223,66,0.5121076233183857,0.29596412556053814,200
uniform_w1_200_sweep,125,197,62,0.5593908629441624,0.3147208121827411,200
uniform_w1_200_sweep,126,198,61,0.5666666666666667,0.30808080808080807,200
uniform_w1_200_sweep,127,219,69,0.554337899543379,0.3150684931506849,200
uniform_w1_200_sweep,128,196,64,0.5704081632653061,0.32653061224489793,200
uniform_w1_200_sweep,129,198,72,0.596969696969697,0.36363636363636365,200
uniform_w1_200_sweep,130,207,63,0.5681159420289855,0.30434782608695654,200
uniform_w1_200_sweep,131,189,64,0.5777777777777778,0.3386243386243386,200
uniform_w1_200_sweep,132,190,50,0.5421052631578948,0.2631578947368421,200
uniform_w1_200_sweep,133,208,59,0.5384615384615384,0.28365384615384615,200
uniform_w1_200_sweep,134,239,75,0.5598326359832636,0.3138075313807531,200
uniform_w1_200_sweep,135,246,69,0.5357723577235772,0.2804878048780488,200
uniform_w1_200_sweep,136,196,59,0.5581632653061225,0.3010204081632653,200
uniform_w1_200_sweep,137,220,87,0.610909090909091,0.39545454545454545,200
uniform_w1_200_sweep,138,223,85,0.6071748878923767,0.3811659192825112,200
uniform_w1_200_sweep,139,187,57,0.5422459893048128,0.3048128342245989,200
uniform_w1_200_sweep,140,190,63,0.5684210526315789,0.33157894736842103,200
uniform_w1_200_sweep,141,207,70,0.5584541062801933,0.33816425120772947,200
uniform_w1_200_sweep,142,213,57,0.5211267605633803,0.2676056338028169,200
uniform_w1_200_sweep,143,209,74,0.584688995215311,0.35406698564593303,200
uniform_w1_200_sweep,144,227,69,0.548898678414097,0.3039647577092511,200
uniform_w1_200_sweep,145,216,74,0.5731481481481482,0.3425925925925926,200
uniform_w1_200_sweep,146,179,49,0.524022346368715,0.2737430167597765,200
uniform_w1_200_sweep,147,220,66,0.5618181818181819,0.3,200
uniform_w1_200_sweep,148,219,63,0.5607305936073059,0.2876712328767123,200
uniform_w1_200_sweep,149,242,84,0.5355371900826446,0.34710743801652894,200
uniform_w1_200_sweep,150,201,57,0.5253731343283583,0.2835820895522388,200
uniform_w1_200_sweep,151,200,70,0.5760000000000001,0.35,200
uniform_w1_200_sweep,152,215,47,0.48279069767441857,0.2186046511627907,200
uniform_w1_200_sweep,153,216,68,0.5425925925925926,0.3148148148148148,200
uniform_w1_200_sweep,154,174,62,0.5770114942528736,0.3563218390804598,200
uniform_w1_200_sweep,155,232,80,0.5818965517241379,0.3448275862068966,200
uniform_w1_200_sweep,156,212,60,0.5377358490566038,0.2830188679245283,200
uniform_w1_200_sweep,157,212,64,0.5537735849056604,0.3018867924528302,200
uniform_w1_200_sweep,158,216,63,0.5342592592592593,0.2916666666666667,200
uniform_w1_200_sweep,159,209,64,0.5377990430622009,0.3062200956937799,200
uniform_w1_200_sweep,160,223,75,0.5551569506726457,0.336322869955157,200
uniform_w1_200_sweep,161,217,66,0.5456221198156682,0.30414746543778803,200
uniform_w1_200_sweep,162,242,82,0.5619834710743802,0.33884297520661155,200
uniform_w1_200_sweep,163,226,65,0.5389380530973451,0.28761061946902655,200
uniform_w1_200_sweep,164,214,63,0.5542056074766356,0.29439252336448596,200
uniform_w1_200_sweep,165,193,54,0.5284974093264249,0.27979274611398963,200
uniform_w1_200_sweep,166,216,67,0.5472222222222223,0.3101851851851852,200
uniform_w1_200_sweep,167,202,54,0.5257425742574258,0.26732673267326734,200
uniform_w1_200_sweep,168,205,61,0.5248780487804878,0.2975609756097561,200
uniform_w1_200_sweep,169,212,63,0.55,0.2971698113207547,200
uniform_w1_200_sweep,170,209,51,0.5167464114832536,0.24401913875598086,200
uniform_w1_200_sweep,171,236,69,0.5347457627118645,0.2923728813559322,200
uniform_w1_200_sweep,172,206,76,0.5631067961165048,0.36893203883495146,200
uniform_w1_200_sweep,173,203,57,0.548768472906404,0.28078817733990147,200
uniform_w1_200_sweep,174,240,71,0.48333333333333334,0.29583333333333334,200
uniform_w1_200_sweep,175,196,57,0.5234693877551021,0.29081632653061223,200
uniform_w1_200_sweep,176,230,63,0.5278260869565218,0.27391304347826084,200
uniform_w1_200_sweep,177,220,76,0.5736363636363636,0.34545454545454546,200
uniform_w1_200_sweep,178,206,47,0.46407766990291266,0.22815533980582525,200
uniform_w1_200_sweep,179,182,57,0.5681318681318681,0.3131868131868132,200
uniform_w1_200_sweep,180,218,59,0.5192660550458715,0.2706422018348624,200
uniform_w1_200_sweep,181,233,70,0.5278969957081545,0.30042918454935624,200
uniform_w1_200_sweep,182,202,53,0.5287128712871287,0.2623762376237624,200
uniform_w1_200_sweep,183,194,44,0.5010309278350515,0.2268041237113402,200
uniform_w1_200_sweep,184,193,66,0.578238341968912,0.34196891191709844,200
uniform_w1_200_sweep,185,199,53,0.5125628140703518,0.2663316582914573,200
uniform_w1_200_sweep,186,209,63,0.5377990430622009,0.3014354066985646,200
uniform_w1_200_sweep,187,194,54,0.5402061855670103,0.27835051546391754,200
uniform_w1_200_sweep,188,214,89,0.6130841121495326,0.4158878504672897,200
uniform_w1_200_sweep,189,205,61,0.5414634146341464,0.2975609756097561,200
uniform_w1_200_sweep,190,216,61,0.5388888888888889,0.2824074074074074,200
uniform_w1_200_sweep,191,195,51,0.4994871794871795,0.26153846153846155,200
uniform_w1_200_sweep,192,184,71,0.5945652173913044,0.3858695652173913,200
uniform_w1_200_sweep,193,211,51,0.5109004739336492,0.24170616113744076,200
uniform_w1_200_sweep,194,210,60,0.5390476190476191,0.2857142857142857,200
uniform_w1_200_sweep,195,195,66,0.558974358974359,0.3384615384615385,200
uniform_w1_200_sweep,196,185,64,0.5805405405405406,0.34594594594594597,200
uniform_w1_200_sweep,197,193,59,0.5326424870466321,0.30569948186528495,200
uniform_w1_200_sweep,198,213,48,0.492018779342723,0.22535211267605634,200
uniform_w1_200_sweep,199,246,75,0.5008130081300813,0.3048780487804878,200
